label	norm	preferred_surface	count_hint_sum	n_sources	source_files	variants
NORP	khattiyas	khattiyas	7	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	khattiyas
NORP	moriyas	Moriyas	7	5	graph/entities/JSONL/all_nodes.jsonl; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_entities.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Moriyas; moriyas
NORP	plowman	plowman	7	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	plowman
NORP	sumbhas	Sumbhas	7	5	graph/entities/JSONL/all_nodes.jsonl; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_entities.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Sumbhas; sumbhas
NORP	vajjis	Vajjis	7	5	graph/entities/JSONL/all_nodes.jsonl; graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_entities.txt; graph/entities/TEXT/norp_freq.txt	Vajjis; vajjis
NORP	! akasa	! Akasa	6	1	graph/entities/TEXT/norp_freq_ati.txt	! Akasa
NORP	anguttarapans	Anguttarapans	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Anguttarapans
NORP	anuruddha	Anuruddha	6	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	Anuruddha
NORP	asura	asura	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	asura
NORP	avantis	Avantis	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Avantis
NORP	beautiful devas	Beautiful devas	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Beautiful devas
NORP	brahma's retinue	Brahma's retinue	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Brahma's retinue
NORP	devaputtas	devaputtas	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	devaputtas
NORP	devas of immeasurable beauty	devas of Immeasurable Beauty	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	devas of Immeasurable Beauty
NORP	devas of immeasurable radiance	devas of Immeasurable Radiance	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	devas of Immeasurable Radiance
NORP	devas of limited beauty	devas of Limited Beauty	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	devas of Limited Beauty
NORP	devas of limited radiance	devas of Limited Radiance	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	devas of Limited Radiance
NORP	devas of streaming radiance	devas of Streaming Radiance	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	devas of Streaming Radiance
NORP	erapathas	Erapathas	6	6	graph/entities/JSONL/all_nodes.jsonl; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_entities.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Erapathas; erapathas
NORP	gandharans	Gandharans	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Gandharans
NORP	kambojans	Kambojans	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Kambojans
NORP	lay men	lay men	6	6	graph/entities/JSONL/all_nodes.jsonl; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_entities.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/norp_reconcile.txt; graph/entities/TEXT/verses_norp.txt	lay men
NORP	macchas	Macchas	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Macchas
NORP	maghadans	Maghadans	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Maghadans
NORP	monastery attendants	monastery attendants	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	monastery attendants
NORP	paranimmitavasavattis	Paranimmitavasavattis	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Paranimmitavasavattis
NORP	pañcalas	Pañcalas	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Pañcalas
NORP	pure ones	Pure Ones	6	5	graph/entities/JSONL/all_nodes.jsonl; graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_entities.txt; graph/entities/TEXT/norp_freq.txt	Pure Ones; pure ones
NORP	retinue of brahma	retinue of Brahma	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	retinue of Brahma
NORP	sakyan contemplative	Sakyan contemplative	6	4	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/norp_reconcile.txt; graph/entities/TEXT/verses_norp.txt	Sakyan contemplative; sakyan contemplative
NORP	sakyan lay followers	Sakyan lay followers	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Sakyan lay followers
NORP	sakyan sage	Sakyan Sage	6	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	Sakyan Sage
NORP	sunerus	Sunerus	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Sunerus
NORP	surasenas	Surasenas	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Surasenas
NORP	timi	timi	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	timi
NORP	timingala	timingala	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	timingala
NORP	timirapingala	timirapingala	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	timirapingala
NORP	vansans	Vansans	6	6	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Vansans
NORP	!! sakyan sage	!! Sakyan Sage	5	1	graph/entities/TEXT/norp_freq_ati.txt	!! Sakyan Sage
NORP	?? mallan	?? Mallan	5	1	graph/entities/TEXT/norp_freq_ati.txt	?? Mallan
NORP	atthaka	Atthaka	5	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	Atthaka
NORP	bhaaradvaaja brahman	Bhaaradvaaja Brahman	5	3	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Bhaaradvaaja Brahman
NORP	brahman kings	brahman kings	5	3	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	brahman kings
NORP	bulis	Bulis	5	5	graph/entities/JSONL/all_nodes.jsonl; graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_entities.txt; graph/entities/TEXT/norp_freq.txt	Bulis; bulis
NORP	citicita	citicita	5	3	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	citicita
NORP	future ones	future ones	5	3	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	future ones
NORP	guardians	guardians	5	3	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	guardians
NORP	noble follower	noble follower	5	3	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	noble follower
NORP	norp	norp	5	5	graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/norp_reconcile.txt; graph/entities/TEXT/verses_norp.txt	norp
NORP	retinue of	retinue of	5	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	retinue of
NORP	royal clan	royal clan	5	3	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	royal clan
NORP	sumbhan	Sumbhan	5	3	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Sumbhan
NORP	tathāgatas	Tathāgatas	5	3	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Tathāgatas
NORP	! atthaka	! Atthaka	4	1	graph/entities/TEXT/norp_freq_ati.txt	! Atthaka
NORP	?? retinue of	?? retinue of	4	1	graph/entities/TEXT/norp_freq_ati.txt	?? retinue of
NORP	arahant monks	arahant monks	4	4	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_reconcile.txt	arahant monks
NORP	assataras	Assataras	4	4	graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Assataras
NORP	brahmaas	Brahmaas	4	4	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/norp_reconcile.txt; graph/entities/TEXT/verses_norp.txt	Brahmaas; brahmaas
NORP	crocodile	crocodile	4	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	crocodile
NORP	cālikans	Cālikans	4	4	graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Cālikans
NORP	deva-king	deva-king	4	4	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_reconcile.txt	deva-king
NORP	dwellings	dwellings	4	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	dwellings
NORP	indras	Indras	4	4	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/norp_reconcile.txt; graph/entities/TEXT/verses_norp.txt	Indras; indras
NORP	kajjangalas	Kajjangalas	4	4	graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Kajjangalas
NORP	maaras	Maaras	4	4	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/norp_reconcile.txt; graph/entities/TEXT/verses_norp.txt	Maaras; maaras
NORP	male lay follower	male lay follower	4	4	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/norp_reconcile.txt; graph/entities/TEXT/verses_norp.txt	male lay follower
NORP	male lay-followers	male lay-followers	4	4	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/norp_reconcile.txt; graph/entities/TEXT/verses_norp.txt	male lay-followers
NORP	mantras	mantras	4	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	mantras
NORP	necklace	necklace	4	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	necklace
NORP	noble ariya	noble Ariya	4	4	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/norp_reconcile.txt; graph/entities/TEXT/verses_norp.txt	noble Ariya; noble ariya
NORP	noble dwellings	noble dwellings	4	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	noble dwellings
NORP	noble-warriors	noble-warriors	4	4	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/norp_reconcile.txt; graph/entities/TEXT/verses_norp.txt	noble-warriors
NORP	paragas	Paragas	4	4	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/norp_reconcile.txt; graph/entities/TEXT/verses_norp.txt	Paragas; paragas
NORP	payagas	Payagas	4	4	graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Payagas
NORP	royal elephant	royal elephant	4	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	royal elephant
NORP	sakyan contemplatives	Sakyan contemplatives	4	4	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/norp_reconcile.txt; graph/entities/TEXT/verses_norp.txt	Sakyan contemplatives; sakyan contemplatives
NORP	sakyan heard	Sakyan heard	4	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	Sakyan heard
NORP	sisters	Sisters	4	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	Sisters
NORP	sunaparantans	Sunaparantans	4	4	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/norp_reconcile.txt; graph/entities/TEXT/verses_norp.txt	Sunaparantans; sunaparantans
NORP	suttantas	Suttantas	4	4	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/norp_reconcile.txt; graph/entities/TEXT/verses_norp.txt	Suttantas; suttantas
NORP	udaññans	Udaññans	4	4	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/norp_reconcile.txt; graph/entities/TEXT/verses_norp.txt	Udaññans; udaññans
NORP	warriors	warriors	4	4	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_freq.txt; graph/entities/TEXT/norp_reconcile.txt	warriors
NORP	! royal elephant	! royal elephant	3	1	graph/entities/TEXT/norp_freq_ati.txt	! royal elephant
NORP	! sire	! Sire	3	1	graph/entities/TEXT/norp_freq_ati.txt	! Sire
NORP	?? sakyan son	?? Sakyan son	3	1	graph/entities/TEXT/norp_freq_ati.txt	?? Sakyan son
NORP	ayojjhans	Ayojjhans	3	3	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Ayojjhans
NORP	bhikkhu-friends	bhikkhu-friends	3	3	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	bhikkhu-friends
NORP	bojjhanga	bojjhanga	3	3	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	bojjhanga
NORP	brilliant ones	brilliant ones	3	3	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	brilliant ones
NORP	celestial beings	celestial beings	3	3	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	celestial beings
NORP	chabyaputta	Chabyaputta	3	3	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_freq.txt	Chabyaputta
NORP	chabyaputtas	Chabyaputtas	3	3	graph/entities/JSONL/all_nodes.jsonl; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_entities.txt	Chabyaputtas; chabyaputtas
NORP	concerned	concerned	3	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	concerned
NORP	dabba	Dabba	3	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	Dabba
NORP	danaveghasa asuras	Danaveghasa asuras	3	3	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	Danaveghasa asuras
NORP	dependents	dependents	3	3	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	dependents
NORP	determinations	determinations	3	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	determinations
NORP	deva kings	deva kings	3	3	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_freq.txt	deva kings
NORP	developments	developments	3	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	developments
NORP	draws	draws	3	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	draws
NORP	eats	eats	3	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	eats
NORP	enmity	enmity	3	2	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/verses_norp.txt	enmity
NORP	erapatha	Erapatha	3	3	graph/entities/TEXT/norp.txt; graph/entities/TEXT/norp_all.txt; graph/entities/TEXT/norp_freq.txt	Erapatha
NORP	female lay disciple	female lay disciple	3	3	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	female lay disciple
NORP	female lay-followers	female lay-followers	3	3	graph/entities/TEXT/norp_ati_verses_freq.txt; graph/entities/TEXT/norp_freq_ati.txt; graph/entities/TEXT/verses_norp.txt	female lay-followers
